time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
2020-10-08 17:28:45,0,0,0,0,0,2.261307,1.0050251,0,0
2020-10-08 17:28:44,0,0,0,0,0,1.2690355,2.284264,0,0
2020-10-08 17:28:43,0,0,0,0,0,2,2,0,0
2020-10-08 17:28:42,0,0,0,0,0,1.772152,1.2658228,0,0.2531646
2020-10-08 17:28:41,0,0,0,0,0,1.754386,1.5037594,0,0
2020-10-08 17:28:40,0,0,0,0,0,1.2690355,2.030457,0,0
2020-10-08 17:28:39,0,0,0,0,0,0.7556675,3.526448,0,0
2020-10-08 17:28:38,0,0,0,0,0,2.267003,1.2594458,0,0
2020-10-08 17:28:37,0,0,0,0,0,1.5189873,1.772152,0,0
2020-10-08 17:28:36,0,0,0,0,0,1.2562814,2.01005,0,0
2020-10-08 17:28:35,0,0,0,0,0,2.01005,2.01005,0,0
2020-10-08 17:28:34,0,0,0,0,0,1.2562814,2.01005,0,0
2020-10-08 17:28:33,0,0,0,0,0,1.2594458,2.267003,0,0
2020-10-08 17:28:32,0,0,0,0.2518892,0,1.511335,1.511335,0,0
2020-10-08 17:28:31,0,0,0,0,0,1.5189873,1.772152,0,0
2020-10-08 17:28:30,0,0,0,0.2506266,0,1.5037594,1.5037594,0,0
2020-10-08 17:28:29,0,0,0,0,0,2.01005,2.01005,0,0
2020-10-08 17:28:28,0,0,0,0,0,2,2.5,0,0
2020-10-08 17:28:27,0,0,0,0,0,1.5075377,2.261307,0,0.2512563
2020-10-08 17:28:26,0,0,0,0,0,1.2594458,2.015113,0,0
2020-10-08 17:28:25,0,0,0,0,0,1.772152,1.0126582,0,0
2020-10-08 17:28:24,0,0,0,0,0,2.255639,0.7518797,0,0
2020-10-08 17:28:23,0,0,0,0,0,2.770781,1.2594458,0,0
2020-10-08 17:28:22,0,0,0,0.2512563,0,1.5075377,2.261307,0,0
2020-10-08 17:28:21,0,0,0,0,0,2.267003,1.2594458,0,0
2020-10-08 17:28:20,0,0,0,0,0,2.020202,1.767677,0,0
2020-10-08 17:28:19,0,0,0,0.255102,0,1.785714,1.785714,0,0
2020-10-08 17:28:18,0,0,0,0,0,2.278481,2.025316,0,0
2020-10-08 17:28:17,0,0,0,0,0,2.030457,2.030457,0,0
2020-10-08 17:28:16,0,0,0,0,0,1.2690355,2.284264,0,0
2020-10-08 17:28:15,0,0,0,0.2544529,0,2.035623,1.2722646,0,0
2020-10-08 17:28:14,0,0,0,0,0,1.2658228,2.025316,0,0
2020-10-08 17:28:13,0,0,0,0,0,1.763224,2.267003,0,0
2020-10-08 17:28:12,0,0,0,0,0,1.2594458,1.763224,0,0
2020-10-08 17:28:11,0,0,0,0,0,1.2658228,1.772152,0,0
2020-10-08 17:28:10,0,0,0,0,0,1.5075377,1.758794,0,0
2020-10-08 17:28:09,0,0,0,0,0,1.5151515,2.020202,0,0
2020-10-08 17:28:08,0,0,0,0,0,1.754386,2.506266,0,0
2020-10-08 17:28:07,0,0,0,0,0,1.2562814,2.512563,0,0
2020-10-08 17:28:06,0,0,0,0,0,0.7537688,2.512563,0,0
2020-10-08 17:28:05,0,0,0,0,0,0.7594937,2.025316,0,0
2020-10-08 17:28:04,0,0,0,0,0,1.758794,3.015075,0,0
2020-10-08 17:28:03,0,0,0,0,0,2.531646,2.278481,0,0
2020-10-08 17:28:02,0,0,0,0,0,1.511335,1.511335,0,0
2020-10-08 17:28:01,0,0,0,0,0,3.015075,1.5075377,0,0.2512563
2020-10-08 17:28:00,0,0,0,0,0,1.754386,1.754386,0,0
2020-10-08 17:27:59,0,0,0,0,0,1.5151515,1.5151515,0,0
2020-10-08 17:27:58,0,0,0,0,0,1.77665,1.77665,0,0
2020-10-08 17:27:57,0,0,0,0.4987531,0,1.4962594,2.992519,0,0.2493766
2020-10-08 17:27:56,0,0,0,0,0,1.5037594,2.005013,0,0
2020-10-08 17:27:55,0,0,0,0,0,2.518892,3.274559,0,0
2020-10-08 17:27:54,0,0,0,0,0,2.01005,1.0050251,0,0
2020-10-08 17:27:53,0,0,0,0,0,2.025316,1.2658228,0,0
2020-10-08 17:27:52,0,0,0,0,0,1.511335,2.015113,0,0
2020-10-08 17:27:51,0,0,0,0,0,1.2594458,1.763224,0,0
2020-10-08 17:27:50,0,0,0,0,0,1.0126582,2.278481,0,0
2020-10-08 17:27:49,0,0,0,0,0,1.2594458,1.511335,0,0
2020-10-08 17:27:48,0,0,0,0,0,1.5151515,2.272727,0,0
2020-10-08 17:27:47,0,0,0,0,0,2.493766,1.995012,0,0
2020-10-08 17:27:46,0,0,0,0,0,1.772152,1.5189873,0,0
2020-10-08 17:27:45,0,0,0,0,0,0.9975062,2.493766,0,0
2020-10-08 17:27:44,0,0,0,0,0,1.767677,1.767677,0,0
2020-10-08 17:27:43,0,0,0,0,0,2.238806,1.99005,0,0.2487562
2020-10-08 17:27:42,0,0,0,0,0,2.015113,1.511335,0,0
2020-10-08 17:27:41,0,0,0,0,0,1.2531328,2.005013,0,0
2020-10-08 17:27:40,0,0,0,0,0,1.5151515,1.767677,0,0
2020-10-08 17:27:39,0,0,0,0,0,2.01005,1.2562814,0,0
2020-10-08 17:27:38,0,0,0,0,0,1.767677,1.767677,0,0
2020-10-08 17:27:37,0,0,0,0,0,1.758794,1.0050251,0,0
2020-10-08 17:27:36,0,0,0,0,0,0.7614213,3.045685,0,0
2020-10-08 17:27:35,0,0,0,0,0,1.2468828,2.743142,0,0
2020-10-08 17:27:34,0,0,0,0,0,1.5151515,1.767677,0,0
2020-10-08 17:27:33,0,0,0,0,0,2.985075,1.741294,0,0
2020-10-08 17:27:32,0,0,0,0.2531646,0,1.0126582,1.772152,0,0
2020-10-08 17:27:31,0,0,0,0,0,1.2594458,1.511335,0,0
2020-10-08 17:27:30,0,0,0,0,0,1.0152284,2.030457,0,0
2020-10-08 17:27:29,0,0,0,0,0,1.0178117,1.78117,0,0
2020-10-08 17:27:28,0,0,0,0,0,1.5037594,1.754386,0,0
2020-10-08 17:27:27,0,0,0,0,0,1.010101,2.272727,0,0
2020-10-08 17:27:26,0,0,0,0,0,1.772152,2.025316,0,0
2020-10-08 17:27:25,0,0,0,0,0,0.7556675,2.015113,0,0
2020-10-08 17:27:24,0,0,0,0,0,1.2690355,2.030457,0,0
2020-10-08 17:27:23,0,0,0,0,0,2.267003,2.015113,0,0
2020-10-08 17:27:22,0,0,0,0,0,1.5075377,2.512563,0,0
2020-10-08 17:27:21,0,0,0,0,0,0.9950249,3.233831,0,0
2020-10-08 17:27:20,0,0,0,0,0,2.806122,2.55102,0,0
2020-10-08 17:27:19,0,0,0,0.2525253,0,2.777778,1.767677,0,0.2525253
2020-10-08 17:27:18,0,0,0,0,0,1.2820513,2.051282,0,0
2020-10-08 17:27:17,0,0,0,0.2525253,0,1.5151515,1.767677,0,0
2020-10-08 17:27:16,0,0,0,0,0,1.785714,1.785714,0,0
2020-10-08 17:27:15,0,0,0,0,0,1.78117,2.035623,0,0
2020-10-08 17:27:14,0,0,0,0,0,0.5102041,2.295918,0,0
2020-10-08 17:27:13,0,0,0,0,0,1.77665,2.030457,0,0
2020-10-08 17:27:12,0,0,0,0,0,1.5,2,0,0
2020-10-08 17:27:11,0,0,0,0,0,1.767677,1.767677,0,0
2020-10-08 17:27:10,0,0,0,0,0,2.01005,1.5075377,0,0
2020-10-08 17:27:09,0,0,0,0,0,1.0178117,2.035623,0,0
2020-10-08 17:27:08,0,0,0,0,0,1.0050251,2.261307,0,0
2020-10-08 17:27:07,0,0,0,0,0,1.0126582,2.278481,0,0
2020-10-08 17:27:06,0,0,0,0,0,0.7537688,2.01005,0,0
2020-10-08 17:27:05,0,0,0,0,0,1.5189873,1.772152,0,0
2020-10-08 17:27:04,0,0,0,0,0,1.25,2.75,0,0
2020-10-08 17:27:03,0,0,0,0,0,1.763224,2.518892,0,0
2020-10-08 17:27:02,0,0,0,0,0,1.2531328,2.255639,0,0
2020-10-08 17:27:01,0,0,0,0,0,2.015113,2.267003,0,0
2020-10-08 17:27:00,0,0,0,0,0,1.763224,1.2594458,0,0
2020-10-08 17:26:59,0,0,0,0,0,1.5075377,2.261307,0,0
2020-10-08 17:26:58,0,0,0,0,0,1.511335,1.763224,0,0
2020-10-08 17:26:57,0,0,0,0,0,2.020202,1.767677,0,0
2020-10-08 17:26:56,0,0,0,0,0,2.25,1.25,0,0.25
2020-10-08 17:26:55,0,0,0,0,0,1.754386,2.255639,0,0
2020-10-08 17:26:54,0,0,0,0,0,1.2690355,1.5228426,0,0
2020-10-08 17:26:53,0,0,0,0,0,1.2468828,3.491272,0,0
2020-10-08 17:26:52,0,0,0,0,0,1.2626263,2.272727,0,0
2020-10-08 17:26:51,0,0,0,0,0,2.005013,1.2531328,0,0
2020-10-08 17:26:50,0,0,0,0,0,1.0178117,2.035623,0,0
2020-10-08 17:26:49,0,0,0,0,0,1.0050251,2.01005,0,0
2020-10-08 17:26:48,0,0,0,0.2538071,0,1.77665,1.5228426,0,0
2020-10-08 17:26:47,0,0,0,0,0,1.0075567,2.267003,0,0
2020-10-08 17:26:46,0,0,0,0,0,1.2531328,2.255639,0,0
2020-10-08 17:26:45,0,0,0,0,0,1.2626263,2.272727,0,0
2020-10-08 17:26:44,0,0,0,0,0,1.2594458,1.763224,0,0
2020-10-08 17:26:43,0,0,0,0,0,2.267003,1.763224,0,0
2020-10-08 17:26:42,0,0,0,0,0,2.261307,1.758794,0,0
2020-10-08 17:26:41,0,0,0,0,0,1.511335,1.511335,0,0
2020-10-08 17:26:40,0,0,0,0,0,1.2658228,1.772152,0,0
2020-10-08 17:26:39,0,0,0,0,0,1.511335,1.511335,0,0
2020-10-08 17:26:38,0,0,0,0,0,2.025316,1.2658228,0,0.2531646
2020-10-08 17:26:37,0,0,0,0,0,1.0075567,2.015113,0,0
2020-10-08 17:26:36,0,0,0,0,0,1.5189873,1.772152,0,0
2020-10-08 17:26:35,0,0,0,0,0,2.518892,2.015113,0,0
2020-10-08 17:26:34,0,0,0,0,0,3.030303,1.767677,0,0
2020-10-08 17:26:33,0,0,0,0.25,0,1.75,1.75,0,0
2020-10-08 17:26:32,0,0,0,0,0,2.261307,1.758794,0,0
2020-10-08 17:26:31,0,0,0,0,0,1.763224,2.267003,0,0
2020-10-08 17:26:30,0,0,0,0,0,1.0075567,2.518892,0,0
2020-10-08 17:26:29,0,0,0,0.2518892,0,1.2594458,1.511335,0,0
2020-10-08 17:26:28,0,0,0,0,0,2.005013,1.5037594,0,0
2020-10-08 17:26:27,0,0,0,0,0,1.5151515,1.767677,0,0
2020-10-08 17:26:26,0,0,0,0,0,1.511335,1.511335,0,0
2020-10-08 17:26:25,0,0,0,0,0,1.2658228,2.025316,0,0
2020-10-08 17:26:24,0,0,0,0,0,1.5037594,2.005013,0,0
2020-10-08 17:26:23,0,0,0,0.2512563,0,3.266332,1.758794,0,0
2020-10-08 17:26:22,0,0,0,0,0,1.5075377,1.758794,0,0
2020-10-08 17:26:21,0,0,0,0,0,1.5267176,1.5267176,0,0
2020-10-08 17:26:20,0,0,0,0,0,1.77665,2.538071,0,0.2538071
2020-10-08 17:26:19,0,0,0,0,0,1.0230179,2.046036,0,0
2020-10-08 17:26:18,0,0,0,0,0,1.0204082,1.785714,0,0
2020-10-08 17:26:17,0,0,0,0,0,1.2755102,2.295918,0,0
2020-10-08 17:26:16,0,0,0,0.2538071,0,1.2690355,1.77665,0,0
2020-10-08 17:26:15,0,0,0,0,0,2.035623,1.78117,0,0
2020-10-08 17:26:14,0,0,0,0,0,0.7594937,2.025316,0,0
2020-10-08 17:26:13,0,0,0,0,0,2.284264,1.5228426,0,0
2020-10-08 17:26:12,0,0,0,0,0,1.0075567,2.015113,0,0
2020-10-08 17:26:11,0,0,0,0,0,1.2594458,2.518892,0,0.5037783
2020-10-08 17:26:10,0,0,0,0,0,0.5063291,2.531646,0,0
2020-10-08 17:26:09,0,0,0,0,0,1.0126582,2.531646,0,0
2020-10-08 17:26:08,0,0,0,0,0,2.806122,1.5306122,0,0
2020-10-08 17:26:07,0,0,0,0,0,1,2.75,0,0
2020-10-08 17:26:06,0,0,0,0,0,0.7653061,1.5306122,0,0
2020-10-08 17:26:05,0,0,0,0,0,1.745636,1.995012,0,0
2020-10-08 17:26:04,0,0,0,0,0,1.2626263,2.020202,0,0
2020-10-08 17:26:03,0,0,0,0,0,2.267003,1.2594458,0,0
2020-10-08 17:26:02,0,0,0,0,0,1.2531328,2.255639,0,0
2020-10-08 17:26:01,0,0,0,0,0,2.770781,1.763224,0,0
2020-10-08 17:26:00,0,0,0,0,0,1.0126582,1.772152,0,0
2020-10-08 17:25:59,0,0,0,0,0,2.015113,2.267003,0,0
2020-10-08 17:25:58,0,0,0,0,0,0.7556675,2.267003,0,0
2020-10-08 17:25:57,0,0,0,0,0,1.2787724,1.790281,0,0
2020-10-08 17:25:56,0,0,0,0,0,2.020202,2.525253,0,0
2020-10-08 17:25:55,0,0,0,0,0,1.763224,2.015113,0,0
2020-10-08 17:25:54,0,0,0,0,0,2.005013,1.5037594,0,0
2020-10-08 17:25:53,0,0,0,0,0,1.5189873,2.025316,0,0
2020-10-08 17:25:52,0,0,0,0,0,2.005013,1.754386,0,0
2020-10-08 17:25:51,0,0,0,0,0,1.0050251,2.01005,0,0.2512563
2020-10-08 17:25:50,0,0,0,0,0,1.5189873,1.5189873,0,0
2020-10-08 17:25:49,0,0,0,0,0,1.2626263,2.272727,0,0
2020-10-08 17:25:48,0,0,0,0,0,2.025316,1.772152,0,0
2020-10-08 17:25:47,0,0,0,0,0,4.030227,2.015113,0,0
2020-10-08 17:25:46,0,0,0,0,0,0.7575758,2.777778,0,0
2020-10-08 17:25:45,0,0,0,0,0,0.7537688,2.763819,0,0
2020-10-08 17:25:44,0,0,0,0,0,1.763224,1.2594458,0,0
2020-10-08 17:25:43,0,0,0,0,0,2.255639,2.506266,0,0
2020-10-08 17:25:42,0,0,0,0,0,1.75,2,0,0
2020-10-08 17:25:41,0,0,0,0,0,1.763224,2.015113,0,0
2020-10-08 17:25:40,0,0,0,0,0,1.5075377,2.01005,0,0
2020-10-08 17:25:39,0,0,0,0,0,1.2594458,1.511335,0,0
2020-10-08 17:25:38,0,0,0,0,0,1.5189873,2.531646,0,0
2020-10-08 17:25:37,0,0,0,0,0,1.2562814,2.261307,0,0
2020-10-08 17:25:36,0,0,0,0,0,1.5189873,1.5189873,0,0
2020-10-08 17:25:35,0,0,0,0,0,1.2531328,2.506266,0,0
2020-10-08 17:25:34,0,0,0,0,0,1.5,1.75,0,0.25
2020-10-08 17:25:33,0,0,0,0,0,1.511335,2.518892,0,0
2020-10-08 17:25:32,0,0,0,0,0,1.5151515,1.2626263,0,0
2020-10-08 17:25:31,0,0,0,0,0,1.5151515,2.272727,0,0
2020-10-08 17:25:30,0,0,0,0,0,1.2562814,2.01005,0,0
2020-10-08 17:25:29,0,0,0,0,0,2.005013,1.5037594,0,0
2020-10-08 17:25:28,0,0,0,0.2531646,0,1.5189873,2.78481,0,0
2020-10-08 17:25:27,0,0,0,0,0,1.0075567,2.267003,0,0
2020-10-08 17:25:26,0,0,0,0,0,1.0178117,1.78117,0,0
2020-10-08 17:25:25,0,0,0,0,0,1.758794,1.5075377,0,0
2020-10-08 17:25:24,0,0,0,0,0,1.2690355,1.77665,0,0
2020-10-08 17:25:23,0,0,0,0,0,2.267003,1.763224,0,0
2020-10-08 17:25:22,0,0,0,0,0,1.2658228,2.025316,0,0
2020-10-08 17:25:21,0,0,0,0,0,1.0126582,1.772152,0,0
2020-10-08 17:25:20,0,0,0,0,0,1.0126582,2.531646,0,0
2020-10-08 17:25:19,0,0,0,0,0,1.2755102,2.295918,0,0
2020-10-08 17:25:18,0,0,0,0.2531646,0,2.025316,2.531646,0,0
2020-10-08 17:25:17,0,0,0,0,0,1.767677,2.272727,0,0.2525253
2020-10-08 17:25:16,0,0,0,0,0,1.2658228,2.025316,0,0
2020-10-08 17:25:15,0,0,0,0,0,2.284264,1.5228426,0,0
2020-10-08 17:25:14,0,0,0,0,0,2.020202,1.767677,0,0
2020-10-08 17:25:13,0,0,0,0,0,2.743142,1.995012,0,0
2020-10-08 17:25:12,0,0,0,0,0,1.511335,1.511335,0,0
2020-10-08 17:25:11,0,0,0,0,0,1.0126582,2.278481,0,0
2020-10-08 17:25:10,0,0,0,0,0,1.511335,2.015113,0,0
2020-10-08 17:25:09,0,0,0,0,0,1.2626263,2.020202,0,0
2020-10-08 17:25:08,0,0,0,0,0,1.2658228,1.772152,0,0
2020-10-08 17:25:07,0,0,0,0,0,1.2594458,3.02267,0,0
2020-10-08 17:25:06,0,0,0,0,0,1.511335,1.511335,0,0
2020-10-08 17:25:05,0,0,0,0,0,1.0126582,2.025316,0,0
2020-10-08 17:25:04,0,0,0,0,0,1.758794,2.01005,0,0
2020-10-08 17:25:03,0,0,0,0,0,2.020202,1.5151515,0,0
2020-10-08 17:25:02,0,0,0,0,0,1.2658228,1.5189873,0,0
2020-10-08 17:25:01,0,0,0,0,0,2.020202,2.020202,0,0
2020-10-08 17:25:00,0,0,0,0,0,1.2690355,2.030457,0,0
2020-10-08 17:24:59,0,0,0,0,0,2.040816,2.295918,0,0
2020-10-08 17:24:58,0,0,0,0,0,1.511335,2.015113,0,0
2020-10-08 17:24:57,0,0,0,0,0,0.7633588,2.290076,0,0
2020-10-08 17:24:56,0,0,0,0,0,1.758794,2.512563,0,0
2020-10-08 17:24:55,0,0,0,0,0,0.7537688,2.261307,0,0
2020-10-08 17:24:54,0,0,0,0,0,1.5075377,2.261307,0,0
2020-10-08 17:24:53,0,0,0,0,0,1.2594458,2.015113,0,0
2020-10-08 17:24:52,0,0,0,0,0,1.0152284,2.030457,0,0
2020-10-08 17:24:51,0,0,0,0,0,1.758794,1.758794,0,0
2020-10-08 17:24:50,0,0,0,0,0,2.255639,1.2531328,0,0.2506266
2020-10-08 17:24:49,0,0,0,0,0,1.2531328,2.756892,0,0
2020-10-08 17:24:48,0,0,0,0,0,1.511335,1.763224,0,0
